"","state","age","cit","sex","educ","race","hisp","pwsswgt"
"17563",1,77,1,1,2,1,2,1883.0057
"17564",1,76,1,2,5,1,2,1807.9473
"17565",1,56,1,1,2,1,2,2170.4259
"17566",1,52,1,2,2,1,2,1983.0215
"17567",15,40,1,1,3,1,1,0
"17568",17,47,1,2,5,2,2,6383.0094
"17569",22,39,1,1,5,1,2,1625.0279
"17570",22,34,1,2,5,1,2,1885.1435
"17571",12,64,1,1,5,1,2,4951.2121
"17572",12,58,1,2,5,1,2,4518.3844
"17573",41,43,1,1,5,1,2,2968.6958
"17574",41,51,1,2,6,1,2,2540.7888
"17575",41,51,1,1,5,1,2,2695.2393
"17576",42,62,1,1,6,1,2,3525.29
"17577",42,40,1,2,5,1,2,4005.136
"17578",42,45,1,1,2,1,2,3507.2175
"17579",5,79,1,2,2,1,2,1160.4735
"17580",5,52,1,1,2,1,2,1478.8871
"17581",47,76,1,2,5,1,2,2840.5996
"17582",55,51,1,2,3,1,2,3807.4695
"17583",55,51,1,1,1,1,2,4011.0689
"17584",55,28,1,1,2,1,2,4559.1395
"17585",17,75,1,2,2,1,2,3703.7581
"17586",17,76,1,1,8,1,2,3680.7074
"17587",17,32,1,2,3,1,2,5680.102
"17588",17,33,1,1,4,1,2,4710.7678
"17589",26,62,1,2,2,1,2,4323.9725
"17590",26,64,1,1,2,1,2,4060.8826
"17591",12,65,1,1,4,1,1,4718.3744
"17592",21,23,3,1,4,4,2,4352.275
"17593",12,53,1,1,3,1,2,4703.8596
"17594",12,56,1,2,2,1,2,4623.7141
"17595",12,78,4,2,6,1,1,4614.5872
"17596",12,80,4,1,5,1,1,4371.9028
"17597",10,70,1,2,5,1,2,748.9985
"17598",10,69,1,1,8,1,2,699.1766
"17599",12,20,1,1,2,1,2,5019.1219
"17600",12,21,1,1,2,1,2,5019.1219
"17601",12,45,4,1,2,1,1,5913.2349
"17602",12,44,4,2,7,1,1,4446.52
"17603",12,51,4,1,1,1,1,5245.7393
"17604",12,20,1,1,2,1,2,7154.877
"17605",12,54,1,2,2,1,2,4093.0591
"17606",22,52,1,2,5,1,2,1885.8539
"17607",22,25,1,1,3,1,2,2052.5928
"17608",22,21,1,1,2,1,2,2585.1503
"17609",35,85,1,2,5,1,2,1135.5374
"17610",11,33,1,1,6,1,2,480.0397
"17611",17,38,1,1,5,1,2,4120.5423
"17612",17,38,1,2,6,1,2,3991.1082
"17613",11,35,1,1,6,1,2,342.7475
"17614",11,75,1,2,5,1,2,403.9827
"17615",11,80,1,2,5,1,2,378.832
"17616",11,85,1,1,5,1,2,343.394
"17617",11,26,1,1,1,1,1,339.8988
"17618",11,75,4,2,2,1,1,327.1367
"17619",11,54,4,1,2,1,1,455.2872
"17620",11,85,1,2,5,1,2,378.832
"17621",11,37,1,1,6,1,2,394.8943
"17622",11,36,1,2,6,1,2,381.8172
"17623",26,75,1,1,2,1,2,3443.8233
"17624",26,75,1,2,2,1,2,3613.758
"17625",16,78,1,2,1,1,2,660.1878
"17626",16,80,1,1,1,1,2,870.9964
"17627",12,33,1,1,5,1,2,5675.6377
"17628",12,33,1,2,5,1,1,5297.0661
"17629",40,22,1,2,3,1,1,2293.575
"17630",40,21,1,1,2,1,2,2433.3124
"17631",29,80,1,1,6,1,2,3545.3934
"17632",29,79,1,2,4,1,2,3867.3131
"17633",12,68,1,2,5,2,2,3964.1323
"17634",47,74,1,2,2,1,2,2614.0191
"17635",17,37,4,2,1,1,1,3899.2487
"17636",11,27,1,2,5,1,2,441.4264
"17637",11,26,1,2,5,1,2,441.4264
"17638",55,59,1,1,5,1,2,3780.0118
"17639",38,63,1,1,2,1,2,492.899
"17640",11,32,1,1,5,4,2,352.0367
"17641",11,33,1,2,8,1,2,414.8625
"17642",11,48,1,1,3,2,2,655.1888
"17643",11,44,1,2,7,2,2,749.6664
"17644",11,21,1,1,2,2,2,584.2987
"17645",17,68,4,2,6,1,2,4168.1403
"17646",11,20,1,2,2,4,2,432.0068
"17647",12,33,1,1,8,1,2,4448.6613
"17648",17,78,1,2,5,1,2,4467.7739
"17649",12,60,1,2,4,1,2,4524.0201
"17650",12,57,1,1,5,1,2,5080.7817
"17651",12,24,1,1,4,1,2,5328.8131
"17652",11,42,1,2,2,2,2,796.6622
"17653",11,29,1,1,6,2,2,738.9314
"17654",56,39,1,2,5,1,2,477.0412
"17655",37,51,1,2,4,1,2,3994.6108
"17656",37,44,1,1,4,1,2,4287.4231
"17657",37,19,1,2,4,1,2,4568.9668
"17658",37,33,1,2,6,2,2,5862.6197
"17659",37,44,1,1,6,2,2,5597.0141
"17660",6,48,1,1,2,1,2,3799.8852
"17661",6,47,1,2,3,1,2,3647.196
"17662",11,31,1,2,6,1,2,445.4923
"17663",11,33,1,1,6,1,2,448.6046
"17664",11,20,1,1,4,1,2,486.6908
"17665",11,53,3,2,7,1,2,434.5752
"17666",11,18,1,1,2,1,2,429.3751
"17667",11,26,1,1,5,1,2,514.701
"17668",11,66,4,1,6,1,2,389.1688
"17669",11,65,1,2,3,1,2,401.569
"17670",17,44,1,1,5,2,2,5993.9139
"17671",11,74,1,1,7,2,2,347.7098
"17672",11,70,1,2,5,2,2,466.6668
"17673",11,23,1,1,5,1,2,512.3325
"17674",11,24,1,1,6,1,2,512.3325
"17675",17,54,1,1,3,2,2,5738.5582
"17676",17,55,1,2,3,2,2,5586.5775
"17677",17,25,1,1,2,2,2,7270.5909
"17678",17,22,1,1,1,2,2,8223.5341
"17679",11,62,4,2,5,2,2,629.3597
"17680",17,51,1,1,7,1,2,5162.3513
"17681",17,41,1,2,7,1,2,4699.7376
"17682",51,46,1,2,3,2,2,4608.7527
"17683",51,45,1,1,3,2,2,6184.8413
"17684",35,43,1,2,6,1,1,1246.3054
"17685",35,43,1,1,2,1,1,1297.1908
"17686",35,18,1,1,2,1,1,1196.8556
"17687",30,80,1,2,2,1,2,388.9616
"17688",30,39,1,2,8,1,2,639.8071
"17689",30,40,1,1,5,1,2,712.5059
"17690",19,52,1,2,2,1,2,2946.8267
"17691",19,54,1,1,2,1,2,2483.2196
"17692",19,34,1,1,2,1,2,2948.2619
"17693",47,28,1,2,4,1,2,3321.1589
"17694",47,30,1,1,4,1,2,3109.2386
"17695",20,54,1,1,3,1,2,2285.8732
"17696",20,54,1,2,2,1,2,1831.8236
"17697",26,54,1,1,2,1,1,4922.8971
"17698",26,48,1,2,5,1,2,5268.6758
"17699",26,22,1,1,2,1,2,5909.1063
"17700",26,18,1,2,3,1,2,6908.0977
"17701",26,47,1,1,4,1,2,4745.0734
"17702",20,25,1,2,2,1,2,1887.9906
"17703",25,75,1,2,7,1,2,2530.7209
"17704",25,74,4,1,7,1,2,2516.8771
"17705",28,27,1,2,3,1,2,1652.0451
"17706",28,49,1,2,8,1,2,1275.2566
"17707",28,51,1,1,5,1,2,1104.7717
"17708",47,78,1,1,6,1,2,3367.6816
"17709",47,76,1,2,8,1,2,2840.5996
"17710",29,67,1,1,2,1,2,4734.469
"17711",22,72,1,2,5,1,2,1446.9038
"17712",22,24,1,1,4,1,2,2082.3838
"17713",23,56,1,2,3,1,2,1690.9914
"17714",20,70,1,1,2,1,2,2138.9923
"17715",20,63,1,2,6,1,2,1807.2851
"17716",23,40,1,2,5,1,2,1655.5524
"17717",23,41,1,1,2,1,2,2102.2385
"17718",27,59,1,1,5,1,2,3631.1501
"17719",27,59,1,2,8,1,2,3919.3126
"17720",25,63,1,2,4,1,2,2636.4864
"17721",25,62,1,2,4,1,2,2747.4688
"17722",25,63,1,1,2,1,2,2754.3891
"17723",28,78,1,2,4,1,2,1074.7399
"17724",27,30,1,1,3,1,2,3673.0067
"17725",27,26,1,2,2,1,1,4825.7413
"17726",29,26,1,2,2,1,2,5133.3133
"17727",25,55,1,2,3,2,2,3576.3697
"17728",25,26,1,1,2,2,2,3201.3813
"17729",25,20,1,1,1,2,2,3620.9805
"17730",22,66,1,1,3,1,2,1475.1878
"17731",22,54,1,1,6,1,2,2567.676
"17732",22,54,1,2,6,1,2,2828.2647
"17733",22,20,1,2,3,1,2,3296.294
"17734",22,32,1,2,4,2,2,2607.608
"17735",26,28,1,2,4,1,2,3848.6089
"17736",28,58,1,1,4,1,2,1143.0194
"17737",28,59,1,2,3,1,2,1117.1522
"17738",28,29,1,2,4,1,2,2070.7306
"17739",28,28,1,1,2,1,2,1821.5188
"17740",28,41,1,2,5,1,2,1770.634
"17741",28,37,1,1,4,1,2,2349.5026
"17742",24,75,4,1,5,1,2,4568.2748
"17743",24,75,4,2,5,1,2,4785.7872
"17744",29,29,1,2,2,1,2,6808.8751
"17745",29,49,1,2,2,1,2,5586.9963
"17746",21,29,1,2,2,1,1,4037.6918
"17747",21,30,4,1,2,1,2,0
"17748",29,80,1,1,1,2,2,2438.3233
"17749",29,76,1,2,6,2,2,2443.451
"17750",29,43,1,2,4,2,2,4342.1972
"17751",26,64,4,2,1,1,2,4404.369
"17752",26,29,1,1,1,1,2,4472.1955
"17753",25,36,1,1,8,1,2,3193.3293
"17754",25,65,1,1,7,1,2,3312.1075
"17755",25,58,1,2,3,1,2,3293.5292
"17756",25,31,1,1,2,1,2,3655.8447
"17757",25,42,1,2,2,1,2,3268.7865
"17758",25,29,1,2,2,1,2,3496.8933
"17759",25,26,1,1,2,1,2,3388.1301
"17760",25,18,1,2,1,1,1,2969.8438
"17761",37,26,1,1,5,1,2,4078.6187
"17762",37,52,1,2,4,1,2,3803.4282
"17763",37,55,1,1,5,1,2,3572.2235
"17764",28,73,1,2,4,1,2,1146.3985
"17765",28,78,1,1,5,1,2,1262.9171
"17766",47,54,1,1,1,2,2,4582.4223
"17767",37,25,1,2,3,2,2,6962.6838
"17768",28,70,1,1,5,1,2,1059.41
"17769",28,69,1,2,2,1,2,936.5458
"17770",28,34,1,1,2,1,2,0
"17771",28,28,1,1,2,1,2,1821.5188
"17772",28,52,1,2,5,1,2,1598.3958
"17773",27,80,1,2,4,1,2,3118.353
"17774",27,60,1,1,3,1,2,3383.4029
"17775",27,61,1,2,4,1,2,3790.659
"17776",27,33,1,1,4,1,2,5860.2649
"17777",29,35,1,2,4,1,1,4011.6324
"17778",29,34,2,1,5,1,1,3479.5187
"17779",26,79,1,2,3,1,2,3948.3908
"17780",26,80,1,1,3,1,2,4215.4081
"17781",26,73,1,2,2,1,2,3985.7204
"17782",26,73,1,1,2,1,2,4083.6106
"17783",26,24,1,2,5,1,1,6663.9698
"17784",26,60,1,1,2,1,2,4959.0428
"17785",26,55,1,2,2,1,2,5107.6325
"17786",26,27,1,1,2,1,2,0
"17787",22,31,1,1,2,1,2,2006.9128
"17788",22,32,1,2,3,1,2,1715.5004
"17789",25,46,1,1,5,1,2,3748.8403
"17790",25,44,1,1,5,1,2,3183.6005
"17791",20,48,1,1,3,1,2,2310.0576
"17792",47,51,1,2,6,1,2,3309.1822
"17793",47,51,3,1,6,1,2,3464.2715
"17794",47,69,1,2,2,1,2,2963.1035
"17795",47,23,1,1,3,1,2,4156.0829
"17796",26,55,1,1,4,1,2,5302.5449
"17797",26,29,1,2,1,1,2,6337.5579
"17798",27,38,4,1,5,4,2,3236.2324
"17799",27,37,4,2,2,4,2,3712.382
"17800",27,51,1,1,5,1,2,3867.3937
"17801",27,51,1,2,5,1,2,4742.9361
"17802",20,50,1,1,5,1,2,2382.8795
"17803",20,47,1,2,5,1,2,2245.9116
"17804",28,80,4,2,3,1,2,1160.5358
"17805",20,65,1,2,4,1,2,1876.0707
"17806",20,66,1,1,2,1,2,2353.6025
"17807",25,62,1,2,6,1,2,2984.6283
"17808",25,65,1,1,6,1,2,3355.6296
"17809",25,22,1,1,3,1,2,4323.2729
"17810",20,64,4,1,5,1,1,1793.9707
"17811",26,77,1,2,1,1,2,4225.0318
"17812",28,74,1,1,5,1,2,1042.4207
"17813",28,67,1,2,3,1,2,1126.2188
"17814",17,67,1,2,2,1,2,4018.2929
"17815",17,64,4,1,2,1,1,4609.022
"17816",21,66,1,2,2,1,2,2584.6608
"17817",21,69,1,1,2,1,2,2835.9992
"17818",21,42,1,1,1,1,2,3723.4593
"17819",26,75,1,2,3,1,2,3613.758
"17820",29,64,1,1,3,1,2,3916.1922
"17821",29,57,1,2,3,1,2,3571.9872
"17822",27,36,1,2,5,1,2,4458.0044
"17823",27,38,1,1,4,1,2,4895.8707
"17824",21,42,1,2,4,1,2,3701.62
"17825",21,46,1,1,4,1,2,3735.3792
"17826",22,76,1,2,2,1,2,1231.4206
"17827",26,76,1,2,4,1,2,3566.0091
"17828",21,36,1,1,2,1,2,3746.3251
"17829",21,37,1,2,2,1,2,3825.6275
"17830",26,44,1,2,6,1,2,2973.6541
"17831",26,43,1,1,5,1,2,3798.5383
"17832",22,77,1,1,1,1,2,1468.8775
"17833",22,70,1,2,2,1,2,1536.4453
"17834",28,21,1,1,2,1,2,1573.162
"17835",28,18,1,2,2,1,2,1699.2647
"17836",28,41,1,1,2,1,2,1373.2922
"17837",24,80,1,2,5,1,2,4494.7747
"17838",20,70,1,1,3,1,2,1981.5824
"17839",20,60,1,2,4,1,2,1657.6774
"17840",29,70,1,1,2,2,2,2947.5165
"17841",26,35,1,1,5,1,2,5156.3259
"17842",26,32,1,2,5,1,2,5779.5916
"17843",23,78,1,1,2,1,2,1399.3057
"17844",23,76,1,2,5,1,2,1548.467
"17845",23,85,1,1,2,1,2,1218.7516
"17846",23,72,1,2,2,1,2,1479.8337
"17847",29,62,1,2,3,2,2,3073.8284
"17848",27,29,4,2,7,4,2,4462.3697
"17849",27,68,1,2,3,1,2,3497.2614
"17850",27,67,1,1,7,1,2,3394.9132
"17851",27,38,1,1,5,1,2,3786.7773
"17852",27,71,1,2,6,1,2,4084.6782
"17853",27,72,1,1,6,1,2,3490.469
"17854",20,30,1,1,4,1,1,2379.8935
"17855",20,43,1,2,2,1,2,1613.6203
"17856",24,32,1,1,1,1,2,5528.0493
"17857",25,64,1,1,4,1,2,2845.6859
"17858",25,59,1,2,6,1,2,2888.5705
"17859",25,23,1,2,3,1,2,3053.9498
"17860",25,20,1,2,3,1,2,3053.9498
"17861",22,64,1,1,1,1,2,2078.8914
"17862",22,54,1,2,3,1,2,1814.1443
"17863",36,49,4,2,2,4,2,5006.185
"17864",36,58,4,1,5,4,2,5800.8862
"17865",36,18,1,2,2,4,2,3359.2355
"17866",18,73,1,2,6,1,2,3160.0289
"17867",48,34,1,2,3,1,1,5814.8101
"17868",48,37,1,1,5,1,2,5744.1899
"17869",25,39,1,1,6,1,2,3521.7937
"17870",48,61,1,2,3,1,2,4352.7545
"17871",48,74,1,1,3,1,2,4836.0096
"17872",48,44,4,1,2,1,1,5392.2501
"17873",48,45,4,2,1,1,1,4826.1816
"17874",48,42,1,1,5,1,1,5392.2501
"17875",48,19,1,2,4,1,1,5109.7444
"17876",41,70,4,1,3,1,1,2328.5275
"17877",41,54,4,2,4,1,1,2710.5869
"17878",28,63,1,2,1,1,2,1649.1897
"17879",36,29,1,1,6,1,2,6231.8575
"17880",36,70,4,2,1,1,2,4438.2496
"17881",29,63,1,1,3,1,2,4139.5828
"17882",29,56,1,2,5,1,2,5749.2991
"17883",29,56,1,1,2,1,2,5006.627
"17884",29,31,1,1,2,1,2,3751.3096
"17885",29,26,1,1,4,1,2,3476.6042
"17886",29,27,1,2,6,1,2,5133.3133
"17887",26,61,1,1,3,2,2,5703.1448
"17888",26,63,1,2,3,2,2,6104.2841
"17889",26,48,4,2,2,4,2,6519.1863
"17890",26,52,1,1,2,2,2,5281.8595
"17891",29,27,1,1,2,1,2,3274.7537
"17892",29,27,1,2,5,1,2,4835.2748
"17893",6,57,1,2,3,1,2,3502.0676
"17894",6,56,1,2,3,1,2,3502.0676
"17895",45,78,1,2,2,1,2,2158.2917
"17896",6,50,4,2,5,1,1,4379.033
"17897",42,75,1,1,4,3,2,4281.8767
"17898",42,66,1,2,2,2,2,3775.5461
"17899",42,85,1,2,2,2,2,3775.5461
"17900",28,42,1,2,2,1,2,1661.8807
"17901",28,43,1,1,2,1,2,1823.1074
"17902",36,85,1,2,3,2,2,4509.9142
"17903",36,21,1,2,4,2,2,5659.532
"17904",53,35,1,1,3,1,2,4941.4927
"17905",53,27,1,2,2,1,2,5911.6998
"17906",6,45,4,2,5,1,1,3554.4693
"17907",6,48,4,1,2,1,1,4317.8091
"17908",39,33,1,2,5,1,2,4909.9314
"17909",39,33,1,1,5,1,2,4495.1213
"17910",37,51,1,1,5,1,2,4620.1049
"17911",37,50,1,2,5,1,2,4288.9438
"17912",37,68,1,1,3,1,2,3977.5837
"17913",37,56,1,2,2,1,2,3550.7409
"17914",30,45,1,2,5,1,2,538.9284
"17915",30,55,1,1,2,1,2,527.4871
"17916",37,46,1,2,2,1,2,4774.339
"17917",37,63,1,1,1,1,2,4640.8697
"17918",34,37,1,2,5,1,2,4601.3271
"17919",34,36,1,1,2,1,2,4646.7222
"17920",34,67,1,1,6,1,2,4731.8794
"17921",34,58,1,2,2,1,2,4758.4832
"17922",34,51,4,1,6,1,2,3934.7162
"17923",30,70,1,1,5,1,2,510.2955
"17924",30,69,1,2,3,1,2,506.0503
"17925",33,64,1,2,2,1,2,1007.3431
"17926",33,59,1,1,2,1,2,1203.7184
"17927",33,33,1,1,2,1,2,1532.1821
"17928",33,31,1,2,4,1,2,1387.4081
"17929",38,65,1,1,4,1,2,460.7152
"17930",37,27,1,1,3,1,2,5201.553
"17931",37,60,1,2,2,1,2,4569.6094
"17932",37,59,1,1,2,1,2,5013.3466
"17933",36,25,1,1,6,1,2,7511.0267
"17934",36,25,4,2,6,1,1,6496.0109
"17935",37,68,1,1,1,1,2,3200.5958
"17936",37,52,1,1,5,1,2,3777.8522
"17937",33,53,1,2,5,1,2,1071.5165
"17938",31,85,1,2,2,1,2,1256.2088
"17939",39,68,1,2,5,1,2,3860.9324
"17940",39,67,1,1,5,1,2,4404.3897
"17941",34,41,4,2,4,1,1,6048.1756
"17942",30,57,1,2,5,1,2,473.6154
"17943",30,85,1,2,5,1,2,371.0248
"17944",30,61,1,1,3,1,2,508.8635
"17945",30,56,1,2,5,1,2,502.9302
"17946",30,72,1,1,4,1,2,458.3909
"17947",36,30,1,1,2,1,2,0
"17948",36,32,1,2,2,1,2,5970.3302
"17949",36,59,1,1,2,1,2,5014.3186
"17950",37,77,1,1,4,1,2,3811.9439
"17951",37,76,4,2,5,4,2,5118.3391
"17952",30,64,1,1,4,1,2,594.9577
"17953",37,80,1,2,8,2,2,4615.8809
"17954",37,32,1,1,5,2,2,5147.8828
"17955",36,55,1,1,3,1,2,4722.6039
"17956",30,35,1,2,4,1,2,594.2038
"17957",30,38,1,1,2,1,2,813.994
"17958",36,71,1,2,4,1,2,4581.0266
"17959",36,74,1,1,2,1,2,4488.8406
"17960",36,73,1,2,4,1,2,3974.1259
"17961",36,34,1,2,5,1,2,5566.0688
"17962",39,45,1,1,1,1,2,3836.1357
"17963",39,32,1,2,1,1,2,3988.0282
"17964",39,29,1,2,4,1,2,6118.8379
"17965",31,65,1,1,1,1,2,1510.992
"17966",36,60,1,2,8,1,2,4671.6756
"17967",30,51,1,2,4,1,2,607.6776
"17968",31,56,1,1,5,1,2,1646.8502
"17969",31,56,1,2,5,1,2,1483.3936
"17970",31,23,1,1,3,1,2,1697.9757
"17971",31,39,1,2,3,1,2,1845.1204
"17972",17,53,1,2,6,1,2,4349.0051
"17973",27,59,1,2,3,1,2,3881.6798
"17974",27,67,1,1,2,1,2,3430.9783
"17975",30,67,1,1,3,1,2,482.2324
"17976",30,64,1,2,2,1,2,447.9967
"17977",38,66,1,2,3,1,2,404.6025
"17978",37,65,1,1,3,1,2,3607.9359
"17979",37,28,1,2,2,1,2,3843.2513
"17980",37,27,1,1,2,1,2,4317.7052
"17981",30,37,1,1,4,1,2,772.0042
"17982",30,40,1,2,4,1,2,669.9316
"17983",30,38,1,1,4,1,2,772.0042
"17984",27,64,1,2,4,1,2,3570.2346
"17985",30,69,1,1,5,1,2,505.5454
"17986",37,66,1,2,4,1,2,3906.6239
"17987",37,70,1,1,4,1,2,3837.2341
"17988",35,63,1,1,6,1,2,1409.3862
"17989",33,67,1,1,3,1,2,1084.0694
"17990",33,69,1,2,2,1,2,874.1574
"17991",48,75,1,1,2,1,1,5429.4182
"17992",37,80,1,2,2,1,2,3596.3662
"17993",37,37,1,2,6,1,2,4404.3862
"17994",17,57,1,1,2,1,2,4130.5677
"17995",17,57,1,1,2,1,2,4130.5677
"17996",39,73,1,2,3,1,2,3352.6722
"17997",39,40,1,1,4,1,2,4109.9455
"17998",37,23,1,2,4,1,2,6285.2328
"17999",37,23,1,2,4,1,2,6285.2328
"18000",39,39,1,1,4,2,2,9861.4246
"18001",30,80,1,2,5,1,2,438.2445
"18002",30,80,1,1,5,1,2,442.9011
"18003",33,68,1,2,3,1,2,971.1859
"18004",33,78,1,1,6,1,2,818.8577
"18005",30,24,1,1,4,1,2,904.0931
"18006",30,21,1,2,1,1,2,890.6921
"18007",2,36,1,1,5,1,2,583.6965
"18008",2,31,1,1,5,1,2,657.2538
"18009",36,64,4,1,8,1,2,4208.4966
"18010",36,19,1,1,3,1,2,5815.0177
"18011",38,68,1,2,6,1,2,452.3667
"18012",38,69,1,1,4,1,2,441.3969
"18013",34,67,4,2,5,1,2,3103.5754
"18014",35,67,1,2,3,1,2,1191.683
"18015",35,64,1,1,2,1,1,1341.4201
"18016",39,27,1,2,4,1,2,7435.8682
"18017",34,85,4,2,1,1,1,4917.4299
"18018",36,64,1,1,5,2,2,4970.5299
"18019",33,66,1,2,2,1,2,838.1612
"18020",33,67,1,1,3,1,2,1039.4295
"18021",33,39,1,2,2,1,2,922.497
"18022",36,71,1,1,4,1,2,4463.4809
"18023",36,31,1,2,5,1,2,6112.2649
"18024",36,34,1,1,6,1,2,6583.6742
"18025",36,50,1,2,5,1,2,5166.6395
"18026",36,52,4,1,5,1,1,5608.0762
"18027",39,28,1,1,5,1,2,4571.1325
"18028",36,56,1,2,6,1,2,4552.1416
"18029",36,63,1,1,8,1,2,4235.1464
"18030",36,21,1,2,3,1,2,6247.3454
"18031",30,70,1,1,3,1,2,516.8945
"18032",30,65,1,1,3,1,2,493.5605
"18033",39,57,1,1,6,1,2,5725.2645
"18034",39,54,1,2,5,1,2,5420.0176
"18035",36,38,1,2,6,2,1,3711.0498
"18036",36,40,1,1,4,2,1,7336.9945
"18037",39,57,1,1,3,1,2,4610.0816
"18038",30,46,1,1,3,3,2,572.4243
"18039",30,50,1,2,6,1,2,545.4967
"18040",32,59,1,2,4,2,2,2039.6229
"18041",32,64,1,1,2,2,2,2158.6303
"18042",33,59,3,1,6,1,2,1048.9241
"18043",33,57,1,2,5,1,2,1129.8302
"18044",33,24,1,1,3,1,2,1733.222
"18045",35,19,1,1,2,1,2,1726.382
"18046",37,78,1,1,5,1,2,3298.6121
"18047",37,77,1,2,3,1,2,3019.492
"18048",36,41,4,1,4,1,2,4259.4253
"18049",36,29,1,2,2,1,2,6374.6045
"18050",36,29,1,1,2,1,2,6231.8575
"18051",35,70,1,1,6,1,2,860.5551
"18052",36,78,4,2,5,4,2,5704.0128
"18053",36,78,4,1,6,4,2,5088.8491
"18054",22,44,1,1,3,2,2,2523.983
"18055",22,21,1,1,3,2,2,2589.8413
"18056",22,21,1,2,3,2,2,2861.9633
"18057",37,22,1,1,3,1,2,4511.8562
"18058",37,22,1,2,3,1,2,4217.361
"18059",22,72,1,1,2,1,2,1429.1738
"18060",22,63,1,2,2,1,2,1349.3685
"18061",32,80,1,2,5,1,2,2078.8128
"18062",4,59,1,2,5,1,2,4964.7413
"18063",4,23,1,2,5,1,2,5916.1449
"18064",33,51,1,1,3,1,2,1265.2743
"18065",33,35,1,2,3,1,2,1010.0509
"18066",42,21,1,1,5,1,2,5403.0308
"18067",42,20,1,1,5,1,2,5403.0308
"18068",38,74,1,2,5,1,2,450.8272
"18069",38,71,1,1,5,1,2,423.5955
"18070",35,41,1,1,5,2,2,1500.3049
"18071",36,54,1,2,8,1,2,4629.0704
"18072",36,54,1,1,6,1,2,4926.7059
"18073",36,63,4,2,4,2,2,4904.0802
"18074",36,24,1,1,1,2,2,6135.4994
"18075",36,42,4,2,4,4,2,4358.8116
"18076",35,68,1,2,3,1,2,1169.8074
"18077",35,39,1,2,4,1,2,1499.8399
"18078",35,40,1,1,3,1,1,1193.6649
"18079",35,33,1,1,3,1,2,1362.163
"18080",35,23,4,2,5,1,2,1826.6625
"18081",35,23,1,1,5,1,2,1687.9587
"18082",35,54,1,2,5,1,1,1125.9952
"18083",35,60,1,1,5,1,1,1312.4908
"18084",35,23,1,1,3,1,1,1103.4202
"18085",36,41,1,2,2,2,2,3898.3761
"18086",42,69,1,1,1,1,2,3490.71
"18087",30,57,1,2,5,1,2,605.7081
"18088",30,56,1,1,2,1,2,595.701
"18089",53,76,1,1,2,1,2,3190.3445
"18090",53,26,1,2,2,1,2,3624.8773
"18091",53,78,1,1,4,1,2,3875.5342
"18092",53,78,1,2,3,1,2,3403.3518
"18093",53,49,1,2,3,1,2,4701.0006
"18094",23,25,1,2,3,1,2,2096.5302
"18095",23,29,1,1,2,1,2,1775.6606
"18096",10,76,1,1,5,1,1,861.0793
"18097",10,22,2,2,3,1,1,763.2176
"18098",10,52,1,2,5,1,2,807.2239
"18099",10,55,1,1,5,1,2,1057.1995
"18100",25,32,1,2,6,1,2,3047.5975
"18101",12,48,1,1,5,1,2,4553.7506
"18102",12,47,1,2,5,1,2,5037.8769
"18103",56,62,1,2,6,1,2,365.5526
"18104",56,62,3,1,6,1,2,389.1391
"18105",10,51,1,2,5,1,2,951.7515
"18106",10,64,1,1,5,1,2,971.2245
"18107",10,29,1,1,2,1,2,995.6467
"18108",10,31,1,2,4,1,2,1162.6913
"18109",36,85,1,2,2,1,2,4169.7693
"18110",35,50,1,2,2,1,2,1484.6153
"18111",35,22,1,1,2,1,2,1966.1238
"18112",32,78,1,1,5,1,2,1738.8309
"18113",32,78,1,2,5,1,2,1753.3456
"18114",32,67,1,2,5,1,2,1992.4242
"18115",32,76,1,1,5,1,2,1849.237
"18116",25,74,1,1,5,1,2,2331.9488
"18117",25,73,1,2,2,1,2,2437.8911
"18118",36,76,1,2,4,1,2,3617.4503
"18119",54,48,1,1,2,1,2,927.8163
"18120",54,49,1,2,2,1,2,850.9762
"18121",54,21,1,1,4,1,2,1236.3375
"18122",54,48,1,2,3,1,2,850.9762
"18123",54,20,1,2,3,1,2,1365.7994
"18124",25,55,1,1,1,1,2,2951.8186
"18125",25,32,1,2,2,1,2,3235.7373
"18126",36,60,1,2,4,1,2,4578.7807
"18127",36,50,1,1,2,2,2,8059.1285
"18128",32,31,1,1,2,3,1,3389.4306
"18129",32,67,4,2,1,3,1,3701.0063
"18130",32,34,1,2,2,3,1,3046.7668
"18131",32,42,1,2,2,3,1,3388.646
"18132",48,62,1,1,4,1,2,3837.4681
"18133",45,45,1,1,3,1,2,2926.3876
"18134",45,35,1,2,6,1,2,2792.918
"18135",47,73,1,2,3,1,2,2719.4518
"18136",44,55,1,1,4,1,2,1376.1193
"18137",42,67,1,1,2,1,2,4665.3617
"18138",42,29,1,2,4,1,2,6025.5103
"18139",42,33,1,1,5,1,2,6653.4723
"18140",47,63,1,2,2,2,2,3594.628
"18141",42,78,1,2,2,1,2,3226.9673
"18142",42,78,1,1,2,1,2,3254.2195
"18143",46,75,1,2,2,1,2,524.068
"18144",46,50,1,2,4,1,2,623.3472
"18145",49,36,1,1,5,1,2,1748.868
"18146",37,69,1,2,4,1,2,2940.1051
"18147",37,72,1,1,1,1,2,3281.1266
"18148",47,36,1,2,4,1,2,5979.7311
"18149",47,35,1,1,2,1,2,4462.7765
"18150",40,42,1,1,6,1,2,2512.68
"18151",40,40,1,2,6,1,2,2603.4197
